,Systolic,Diastolic,Label
5451,121.0,75.0,2
5452,121.0,74.0,2
5453,97.0,70.0,1
5454,119.0,73.0,1
5455,122.0,75.0,2
5456,105.0,81.0,3
5457,125.0,72.0,2
5458,113.0,71.0,1
5459,122.0,73.0,2
5460,120.0,75.0,2
5461,113.0,75.0,1
5462,127.0,72.0,2
5463,131.0,69.0,3
5464,130.0,73.0,3
5465,124.0,78.0,2
5466,120.0,68.0,2
5467,119.0,78.0,1
5468,126.0,77.0,2
5469,144.0,68.0,4
5470,126.0,78.0,2
5471,140.0,74.0,4
5472,108.0,75.0,1
5473,106.0,73.0,1
5474,127.0,79.0,2
5475,120.0,76.0,2
5476,120.0,73.0,2
5477,117.0,74.0,1
5478,107.0,66.0,1
5479,124.0,81.0,3
5480,118.0,78.0,1
5481,118.0,78.0,1
5482,113.0,76.0,1
5483,115.0,76.0,1
5484,117.0,74.0,1
5485,110.0,79.0,1
5486,118.0,73.0,1
5487,116.0,78.0,1
5488,106.0,76.0,1
5489,110.0,77.0,1
5490,130.0,76.0,3
5491,101.0,78.0,1
5492,120.0,72.0,2
5493,104.0,79.0,1
5494,117.0,72.0,1
5495,126.0,73.0,2
5496,129.0,68.0,2
5497,123.0,77.0,2
5498,102.0,76.0,1
5499,128.0,76.0,2
5500,111.0,81.0,3
5501,129.0,79.0,2
5502,113.0,80.0,3
5503,135.0,76.0,3
5504,126.0,80.0,3
5505,108.0,83.0,3
5506,117.0,80.0,3
5507,128.0,75.0,2
5508,140.0,73.0,4
5509,122.0,74.0,2
5510,121.0,82.0,3
5511,115.0,75.0,1
5512,130.0,77.0,3
5513,124.0,75.0,2
5514,114.0,79.0,1
5515,112.0,79.0,1
5516,120.0,83.0,3
5517,130.0,75.0,3
5518,115.0,74.0,1
5519,115.0,72.0,1
5520,116.0,77.0,1
5521,117.0,69.0,1
5522,124.0,71.0,2
5523,119.0,79.0,1
5524,111.0,75.0,1
5525,124.0,78.0,2
5526,116.0,75.0,1
5527,119.0,80.0,3
5528,118.0,68.0,1
5529,128.0,71.0,2
5530,111.0,74.0,1
5531,110.0,75.0,1
5532,111.0,80.0,3
5533,122.0,81.0,3
5534,112.0,76.0,1
5535,126.0,76.0,2
5536,111.0,80.0,3
5537,111.0,75.0,1
5538,125.0,66.0,2
5539,122.0,80.0,3
5540,115.0,70.0,1
5541,124.0,74.0,2
5542,123.0,73.0,2
5543,102.0,76.0,1
5544,149.0,73.0,4
5545,123.0,75.0,2
5546,118.0,70.0,1
5547,113.0,68.0,1
5548,131.0,79.0,3
5549,129.0,66.0,2
5550,114.0,73.0,1
5551,109.0,73.0,1
5552,120.0,77.0,2
5553,123.0,77.0,2
5554,128.0,76.0,2
5555,135.0,81.0,3
5556,115.0,74.0,1
5557,138.0,67.0,3
5558,125.0,69.0,2
5559,111.0,73.0,1
5560,96.0,83.0,3
5561,118.0,77.0,1
5562,123.0,81.0,3
5563,113.0,74.0,1
5564,129.0,74.0,2
5565,112.0,71.0,1
5566,123.0,71.0,2
5567,122.0,71.0,2
5568,115.0,76.0,1
5569,122.0,78.0,2
5570,136.0,75.0,3
5571,134.0,74.0,3
5572,101.0,73.0,1
5573,113.0,73.0,1
5574,128.0,74.0,2
5575,112.0,73.0,1
5576,123.0,82.0,3
5577,107.0,74.0,1
5578,132.0,81.0,3
5579,116.0,75.0,1
5580,139.0,71.0,3
5581,125.0,71.0,2
5582,127.0,78.0,2
5583,123.0,66.0,2
5584,125.0,71.0,2
5585,111.0,78.0,1
5586,126.0,78.0,2
5587,105.0,72.0,1
5588,110.0,73.0,1
5589,130.0,69.0,3
5590,133.0,74.0,3
5591,124.0,69.0,2
5592,121.0,74.0,2
5593,118.0,78.0,1
5594,129.0,75.0,2
5595,144.0,75.0,4
5596,114.0,76.0,1
5597,128.0,70.0,2
5598,122.0,75.0,2
5599,107.0,77.0,1
5600,132.0,76.0,3
5601,129.0,72.0,2
5602,121.0,76.0,2
5603,117.0,75.0,1
5604,135.0,77.0,3
5605,111.0,71.0,1
5606,111.0,73.0,1
5607,138.0,75.0,3
5608,112.0,75.0,1
5609,114.0,78.0,1
5610,127.0,72.0,2
5611,121.0,73.0,2
5612,115.0,77.0,1
5613,112.0,76.0,1
5614,124.0,76.0,2
5615,109.0,82.0,3
5616,116.0,72.0,1
5617,116.0,69.0,1
5618,138.0,77.0,3
5619,117.0,69.0,1
5620,124.0,78.0,2
5621,129.0,74.0,2
5622,120.0,70.0,2
5623,118.0,77.0,1
5624,131.0,79.0,3
5625,121.0,77.0,2
5626,129.0,70.0,2
5627,122.0,75.0,2
5628,126.0,77.0,2
5629,131.0,79.0,3
5630,118.0,74.0,1
5631,119.0,73.0,1
5632,125.0,79.0,2
5633,118.0,75.0,1
5634,126.0,72.0,2
5635,127.0,75.0,2
5636,125.0,79.0,2
5637,112.0,77.0,1
5638,110.0,73.0,1
5639,109.0,75.0,1
5640,114.0,76.0,1
5641,115.0,78.0,1
5642,119.0,81.0,3
5643,124.0,73.0,2
5644,108.0,77.0,1
5645,133.0,71.0,3
5646,114.0,77.0,1
5647,118.0,74.0,1
5648,135.0,82.0,3
5649,129.0,77.0,2
5650,123.0,77.0,2
5651,122.0,72.0,2
5652,110.0,73.0,1
5653,112.0,79.0,1
5654,115.0,68.0,1
5655,119.0,81.0,3
5656,121.0,77.0,2
5657,118.0,72.0,1
5658,118.0,74.0,1
5659,124.0,76.0,2
5660,113.0,75.0,1
5661,128.0,71.0,2
5662,105.0,70.0,1
5663,114.0,73.0,1
5664,114.0,77.0,1
5665,103.0,70.0,1
5666,122.0,75.0,2
5667,121.0,76.0,2
5668,117.0,82.0,3
5669,134.0,75.0,3
5670,123.0,74.0,2
5671,110.0,75.0,1
5672,116.0,70.0,1
5673,116.0,72.0,1
5674,132.0,70.0,3
5675,123.0,62.0,2
5676,134.0,71.0,3
5677,116.0,70.0,1
5678,137.0,77.0,3
5679,116.0,71.0,1
5680,122.0,78.0,2
5681,123.0,80.0,3
5682,115.0,82.0,3
5683,117.0,76.0,1
5684,126.0,74.0,2
5685,117.0,68.0,1
5686,119.0,80.0,3
5687,126.0,75.0,2
5688,141.0,74.0,4
5689,113.0,67.0,1
5690,132.0,67.0,3
5691,107.0,82.0,3
5692,115.0,68.0,1
5693,129.0,74.0,2
5694,131.0,65.0,3
5695,113.0,71.0,1
5696,130.0,78.0,3
5697,114.0,75.0,1
5698,125.0,71.0,2
5699,120.0,77.0,2
5700,122.0,75.0,2
5701,103.0,78.0,1
5702,114.0,73.0,1
5703,120.0,81.0,3
5704,122.0,70.0,2
5705,137.0,72.0,3
5706,110.0,79.0,1
5707,109.0,74.0,1
5708,106.0,75.0,1
5709,115.0,72.0,1
5710,127.0,75.0,2
5711,126.0,78.0,2
5712,128.0,77.0,2
5713,116.0,81.0,3
5714,119.0,80.0,3
5715,127.0,73.0,2
5716,125.0,75.0,2
5717,120.0,79.0,2
5718,111.0,78.0,1
5719,117.0,73.0,1
5720,108.0,76.0,1
5721,119.0,77.0,1
5722,122.0,79.0,2
5723,144.0,72.0,4
5724,121.0,73.0,2
5725,118.0,76.0,1
5726,124.0,80.0,3
5727,133.0,71.0,3
5728,117.0,74.0,1
5729,118.0,78.0,1
5730,133.0,74.0,3
5731,112.0,73.0,1
5732,122.0,74.0,2
5733,114.0,68.0,1
5734,138.0,73.0,3
5735,112.0,76.0,1
5736,127.0,74.0,2
5737,120.0,71.0,2
5738,132.0,69.0,3
5739,129.0,80.0,3
5740,131.0,81.0,3
5741,119.0,67.0,1
5742,116.0,73.0,1
5743,110.0,84.0,3
5744,111.0,71.0,1
5745,124.0,67.0,2
5746,116.0,71.0,1
5747,106.0,69.0,1
5748,123.0,78.0,2
5749,130.0,67.0,3
5750,95.0,74.0,1
5751,134.0,76.0,3
5752,137.0,71.0,3
5753,125.0,77.0,2
5754,127.0,78.0,2
5755,109.0,71.0,1
5756,126.0,77.0,2
5757,123.0,70.0,2
5758,121.0,77.0,2
5759,112.0,77.0,1
5760,127.0,73.0,2
5761,126.0,80.0,3
5762,136.0,76.0,3
5763,93.0,76.0,1
5764,124.0,70.0,2
5765,116.0,69.0,1
5766,123.0,76.0,2
5767,121.0,82.0,3
5768,118.0,74.0,1
5769,103.0,79.0,1
5770,116.0,79.0,1
5771,128.0,73.0,2
5772,121.0,72.0,2
5773,111.0,78.0,1
5774,147.0,80.0,4
5775,121.0,72.0,2
5776,129.0,72.0,2
5777,120.0,73.0,2
5778,131.0,70.0,3
5779,114.0,78.0,1
5780,135.0,73.0,3
5781,137.0,76.0,3
5782,111.0,68.0,1
5783,122.0,74.0,2
5784,103.0,75.0,1
5785,115.0,73.0,1
5786,119.0,76.0,1
5787,114.0,81.0,3
5788,96.0,85.0,3
5789,129.0,76.0,2
5790,111.0,74.0,1
5791,108.0,76.0,1
5792,119.0,75.0,1
5793,130.0,83.0,3
5794,129.0,76.0,2
5795,120.0,74.0,2
5796,111.0,72.0,1
5797,116.0,75.0,1
5798,122.0,70.0,2
5799,115.0,79.0,1
5800,115.0,75.0,1
5801,129.0,75.0,2
5802,119.0,72.0,1
5803,129.0,74.0,2
5804,115.0,80.0,3
5805,117.0,70.0,1
5806,111.0,70.0,1
5807,119.0,78.0,1
5808,109.0,72.0,1
5809,109.0,74.0,1
5810,134.0,77.0,3
5811,128.0,77.0,2
5812,121.0,75.0,2
5813,110.0,81.0,3
5814,125.0,76.0,2
5815,109.0,74.0,1
5816,117.0,70.0,1
5817,125.0,74.0,2
5818,123.0,76.0,2
5819,141.0,71.0,4
5820,125.0,77.0,2
5821,120.0,79.0,2
5822,128.0,80.0,3
5823,119.0,71.0,1
5824,132.0,74.0,3
5825,116.0,71.0,1
5826,127.0,70.0,2
5827,114.0,71.0,1
5828,119.0,79.0,1
5829,133.0,73.0,3
5830,126.0,76.0,2
5831,114.0,74.0,1
5832,136.0,71.0,3
5833,112.0,75.0,1
5834,128.0,75.0,2
5835,114.0,69.0,1
5836,125.0,74.0,2
5837,132.0,83.0,3
5838,134.0,82.0,3
5839,122.0,80.0,3
5840,124.0,70.0,2
5841,113.0,73.0,1
5842,113.0,66.0,1
5843,117.0,72.0,1
5844,127.0,73.0,2
5845,106.0,73.0,1
5846,120.0,80.0,3
5847,119.0,75.0,1
5848,117.0,69.0,1
5849,119.0,76.0,1
5850,125.0,77.0,2
5851,114.0,74.0,1
5852,118.0,79.0,1
5853,129.0,73.0,2
5854,121.0,75.0,2
5855,109.0,68.0,1
5856,119.0,75.0,1
5857,118.0,74.0,1
5858,114.0,75.0,1
5859,126.0,74.0,2
5860,130.0,84.0,3
5861,114.0,72.0,1
5862,99.0,64.0,1
5863,124.0,76.0,2
5864,129.0,71.0,2
5865,129.0,76.0,2
5866,116.0,80.0,3
5867,121.0,85.0,3
5868,125.0,70.0,2
5869,130.0,70.0,3
5870,109.0,74.0,1
5871,125.0,76.0,2
5872,128.0,69.0,2
5873,121.0,80.0,3
5874,124.0,76.0,2
5875,111.0,71.0,1
5876,106.0,72.0,1
5877,115.0,79.0,1
5878,122.0,79.0,2
5879,137.0,73.0,3
5880,127.0,76.0,2
5881,113.0,80.0,3
5882,126.0,77.0,2
5883,135.0,75.0,3
5884,111.0,68.0,1
5885,126.0,73.0,2
5886,117.0,79.0,1
5887,129.0,74.0,2
5888,116.0,72.0,1
5889,114.0,83.0,3
5890,136.0,81.0,3
5891,105.0,78.0,1
5892,119.0,79.0,1
5893,117.0,78.0,1
5894,125.0,77.0,2
5895,133.0,71.0,3
5896,110.0,73.0,1
5897,124.0,78.0,2
5898,128.0,74.0,2
5899,135.0,74.0,3
5900,121.0,79.0,2
5901,129.0,75.0,2
5902,124.0,69.0,2
5903,116.0,79.0,1
5904,114.0,71.0,1
5905,127.0,79.0,2
5906,127.0,66.0,2
5907,122.0,69.0,2
5908,136.0,77.0,3
5909,117.0,77.0,1
5910,135.0,70.0,3
5911,119.0,74.0,1
5912,117.0,79.0,1
5913,118.0,73.0,1
5914,130.0,81.0,3
5915,124.0,75.0,2
5916,118.0,77.0,1
5917,120.0,72.0,2
5918,111.0,75.0,1
5919,127.0,73.0,2
5920,129.0,76.0,2
5921,119.0,74.0,1
5922,129.0,73.0,2
5923,127.0,80.0,3
5924,116.0,78.0,1
5925,140.0,76.0,4
5926,118.0,78.0,1
5927,116.0,80.0,3
5928,116.0,72.0,1
5929,123.0,77.0,2
5930,126.0,74.0,2
5931,118.0,76.0,1
5932,109.0,80.0,3
5933,115.0,77.0,1
5934,120.0,74.0,2
5935,128.0,66.0,2
5936,128.0,78.0,2
5937,125.0,72.0,2
5938,116.0,82.0,3
5939,123.0,76.0,2
5940,122.0,74.0,2
5941,102.0,74.0,1
5942,101.0,85.0,3
5943,123.0,76.0,2
5944,113.0,73.0,1
5945,114.0,71.0,1
5946,119.0,78.0,1
5947,116.0,74.0,1
5948,125.0,78.0,2
5949,125.0,74.0,2
5950,101.0,75.0,1
5951,134.0,79.0,3
5952,127.0,77.0,2
5953,123.0,79.0,2
5954,127.0,76.0,2
5955,123.0,75.0,2
5956,126.0,80.0,3
5957,108.0,75.0,1
5958,123.0,77.0,2
5959,108.0,76.0,1
5960,118.0,79.0,1
5961,114.0,78.0,1
5962,107.0,77.0,1
5963,121.0,75.0,2
5964,125.0,76.0,2
5965,117.0,77.0,1
5966,109.0,80.0,3
5967,127.0,76.0,2
5968,122.0,82.0,3
5969,130.0,68.0,3
5970,119.0,75.0,1
5971,122.0,74.0,2
5972,109.0,74.0,1
5973,128.0,73.0,2
5974,115.0,76.0,1
5975,120.0,74.0,2
5976,115.0,71.0,1
5977,124.0,77.0,2
5978,113.0,75.0,1
5979,115.0,68.0,1
5980,113.0,80.0,3
5981,122.0,69.0,2
5982,133.0,77.0,3
5983,131.0,77.0,3
5984,117.0,81.0,3
5985,117.0,70.0,1
5986,127.0,73.0,2
5987,119.0,76.0,1
5988,115.0,79.0,1
5989,117.0,78.0,1
5990,114.0,78.0,1
5991,120.0,77.0,2
5992,132.0,76.0,3
5993,115.0,79.0,1
5994,105.0,74.0,1
5995,117.0,70.0,1
5996,112.0,70.0,1
5997,119.0,80.0,3
5998,106.0,74.0,1
5999,135.0,73.0,3
6000,94.0,71.0,1
6001,120.0,74.0,2
6002,110.0,72.0,1
6003,115.0,76.0,1
6004,126.0,77.0,2
6005,115.0,77.0,1
6006,116.0,72.0,1
6007,113.0,73.0,1
6008,136.0,75.0,3
6009,108.0,75.0,1
6010,134.0,72.0,3
6011,114.0,75.0,1
6012,132.0,72.0,3
6013,137.0,72.0,3
6014,126.0,77.0,2
6015,120.0,73.0,2
6016,123.0,78.0,2
6017,116.0,77.0,1
6018,132.0,73.0,3
6019,111.0,75.0,1
6020,130.0,71.0,3
6021,130.0,67.0,3
6022,105.0,71.0,1
6023,119.0,73.0,1
6024,122.0,77.0,2
6025,134.0,74.0,3
6026,129.0,80.0,3
6027,124.0,78.0,2
6028,115.0,79.0,1
6029,123.0,82.0,3
6030,114.0,72.0,1
6031,121.0,73.0,2
6032,118.0,74.0,1
6033,94.0,78.0,1
6034,125.0,69.0,2
6035,116.0,76.0,1
6036,128.0,73.0,2
6037,123.0,81.0,3
6038,129.0,73.0,2
6039,112.0,75.0,1
6040,103.0,75.0,1
6041,123.0,75.0,2
6042,111.0,81.0,3
6043,126.0,74.0,2
6044,94.0,76.0,1
6045,107.0,72.0,1
6046,121.0,79.0,2
6047,104.0,70.0,1
6048,126.0,74.0,2
6049,126.0,75.0,2
6050,114.0,75.0,1
6051,117.0,76.0,1
6052,109.0,69.0,1
6053,124.0,74.0,2
6054,117.0,76.0,1
6055,136.0,75.0,3
6056,111.0,78.0,1
6057,107.0,65.0,1
6058,127.0,75.0,2
6059,124.0,76.0,2
6060,128.0,80.0,3
6061,109.0,78.0,1
6062,117.0,71.0,1
6063,109.0,75.0,1
6064,128.0,78.0,2
6065,126.0,75.0,2
6066,118.0,80.0,3
6067,117.0,67.0,1
6068,115.0,74.0,1
6069,127.0,74.0,2
6070,109.0,78.0,1
6071,125.0,82.0,3
6072,110.0,72.0,1
6073,125.0,73.0,2
6074,114.0,76.0,1
6075,130.0,81.0,3
6076,114.0,78.0,1
6077,133.0,77.0,3
6078,115.0,84.0,3
6079,126.0,72.0,2
6080,121.0,79.0,2
6081,113.0,80.0,3
6082,122.0,68.0,2
6083,128.0,77.0,2
6084,117.0,74.0,1
6085,120.0,78.0,2
6086,124.0,71.0,2
6087,128.0,68.0,2
6088,132.0,75.0,3
6089,124.0,72.0,2
6090,123.0,80.0,3
6091,112.0,78.0,1
6092,105.0,74.0,1
6093,117.0,67.0,1
6094,124.0,77.0,2
6095,125.0,79.0,2
6096,130.0,77.0,3
6097,118.0,77.0,1
6098,135.0,71.0,3
6099,117.0,67.0,1
6100,128.0,78.0,2
6101,119.0,73.0,1
6102,121.0,81.0,3
6103,114.0,78.0,1
6104,135.0,72.0,3
6105,124.0,71.0,2
6106,113.0,72.0,1
6107,122.0,73.0,2
6108,123.0,74.0,2
6109,113.0,75.0,1
6110,122.0,71.0,2
6111,130.0,73.0,3
6112,129.0,73.0,2
6113,124.0,73.0,2
6114,128.0,71.0,2
6115,108.0,71.0,1
6116,117.0,76.0,1
6117,132.0,78.0,3
6118,124.0,71.0,2
6119,117.0,75.0,1
6120,134.0,75.0,3
6121,119.0,75.0,1
6122,117.0,74.0,1
6123,111.0,81.0,3
6124,113.0,81.0,3
6125,117.0,79.0,1
6126,108.0,78.0,1
6127,126.0,77.0,2
6128,111.0,74.0,1
6129,103.0,82.0,3
6130,115.0,72.0,1
6131,113.0,78.0,1
6132,120.0,74.0,2
6133,116.0,70.0,1
6134,115.0,67.0,1
6135,118.0,82.0,3
6136,119.0,71.0,1
6137,112.0,71.0,1
6138,108.0,75.0,1
6139,127.0,80.0,3
6140,116.0,76.0,1
6141,121.0,70.0,2
6142,113.0,72.0,1
6143,128.0,75.0,2
6144,101.0,79.0,1
6145,123.0,68.0,2
6146,139.0,76.0,3
6147,106.0,70.0,1
6148,129.0,80.0,3
6149,102.0,75.0,1
6150,107.0,71.0,1
6151,118.0,81.0,3
6152,107.0,80.0,3
6153,109.0,76.0,1
6154,123.0,78.0,2
6155,110.0,78.0,1
6156,115.0,77.0,1
6157,102.0,78.0,1
6158,109.0,76.0,1
6159,126.0,85.0,3
6160,129.0,69.0,2
6161,107.0,74.0,1
6162,136.0,72.0,3
6163,137.0,74.0,3
6164,136.0,75.0,3
6165,115.0,76.0,1
6166,118.0,78.0,1
6167,105.0,69.0,1
6168,128.0,74.0,2
6169,132.0,77.0,3
6170,117.0,75.0,1
6171,132.0,76.0,3
6172,117.0,68.0,1
6173,123.0,79.0,2
6174,137.0,71.0,3
6175,129.0,76.0,2
6176,122.0,74.0,2
6177,123.0,71.0,2
6178,123.0,79.0,2
6179,115.0,73.0,1
6180,124.0,77.0,2
6181,124.0,69.0,2
6182,118.0,72.0,1
6183,117.0,72.0,1
6184,120.0,76.0,2
6185,108.0,73.0,1
6186,124.0,75.0,2
6187,116.0,73.0,1
6188,127.0,74.0,2
6189,119.0,77.0,1
6190,125.0,75.0,2
6191,120.0,75.0,2
6192,128.0,73.0,2
6193,132.0,74.0,3
6194,127.0,76.0,2
6195,117.0,76.0,1
6196,125.0,85.0,3
6197,116.0,72.0,1
6198,131.0,79.0,3
6199,133.0,70.0,3
6200,125.0,74.0,2
6201,113.0,68.0,1
6202,114.0,76.0,1
6203,124.0,78.0,2
6204,121.0,73.0,2
6205,122.0,78.0,2
6206,127.0,75.0,2
6207,124.0,75.0,2
6208,124.0,75.0,2
6209,123.0,80.0,3
6210,122.0,75.0,2
6211,126.0,77.0,2
6212,112.0,80.0,3
6213,116.0,77.0,1
6214,138.0,75.0,3
6215,119.0,79.0,1
6216,129.0,81.0,3
6217,127.0,74.0,2
6218,121.0,76.0,2
6219,124.0,77.0,2
6220,121.0,74.0,2
6221,132.0,76.0,3
6222,106.0,75.0,1
6223,114.0,75.0,1
6224,98.0,75.0,1
6225,124.0,80.0,3
6226,131.0,81.0,3
6227,121.0,73.0,2
6228,130.0,71.0,3
6229,126.0,82.0,3
6230,125.0,78.0,2
6231,132.0,82.0,3
6232,129.0,75.0,2
6233,128.0,69.0,2
6234,128.0,74.0,2
6235,120.0,77.0,2
6236,138.0,79.0,3
6237,121.0,74.0,2
6238,127.0,76.0,2
6239,123.0,80.0,3
6240,137.0,75.0,3
6241,126.0,73.0,2
6242,124.0,78.0,2
6243,113.0,70.0,1
6244,119.0,83.0,3
6245,127.0,72.0,2
6246,118.0,75.0,1
6247,118.0,74.0,1
6248,130.0,81.0,3
6249,105.0,73.0,1
6250,119.0,79.0,1
6251,119.0,68.0,1
6252,140.0,80.0,4
6253,106.0,72.0,1
6254,116.0,81.0,3
6255,99.0,79.0,1
6256,121.0,75.0,2
6257,103.0,78.0,1
6258,135.0,74.0,3
6259,128.0,74.0,2
6260,119.0,75.0,1
6261,128.0,77.0,2
6262,107.0,75.0,1
6263,114.0,79.0,1
6264,122.0,69.0,2
6265,117.0,77.0,1
6266,136.0,74.0,3
6267,124.0,74.0,2
6268,115.0,72.0,1
6269,118.0,78.0,1
6270,131.0,79.0,3
6271,103.0,75.0,1
6272,130.0,84.0,3
6273,122.0,78.0,2
6274,119.0,74.0,1
6275,133.0,76.0,3
6276,116.0,75.0,1
6277,116.0,73.0,1
6278,115.0,71.0,1
6279,107.0,70.0,1
6280,126.0,74.0,2
6281,121.0,85.0,3
6282,124.0,71.0,2
6283,119.0,69.0,1
6284,110.0,74.0,1
6285,111.0,76.0,1
6286,113.0,78.0,1
6287,121.0,72.0,2
6288,125.0,73.0,2
6289,116.0,80.0,3
6290,127.0,78.0,2
6291,126.0,80.0,3
6292,112.0,73.0,1
6293,110.0,71.0,1
6294,118.0,73.0,1
6295,115.0,76.0,1
6296,128.0,68.0,2
6297,123.0,73.0,2
6298,131.0,76.0,3
6299,121.0,79.0,2
6300,120.0,73.0,2
6301,102.0,82.0,3
6302,109.0,72.0,1
6303,118.0,80.0,3
6304,119.0,77.0,1
6305,141.0,80.0,4
6306,120.0,67.0,2
6307,137.0,78.0,3
6308,140.0,75.0,4
6309,128.0,71.0,2
6310,118.0,81.0,3
6311,119.0,72.0,1
6312,124.0,77.0,2
6313,127.0,77.0,2
6314,112.0,73.0,1
6315,128.0,73.0,2
6316,114.0,81.0,3
6317,115.0,79.0,1
6318,116.0,73.0,1
6319,105.0,75.0,1
6320,122.0,72.0,2
6321,126.0,69.0,2
6322,118.0,80.0,3
6323,130.0,78.0,3
6324,126.0,78.0,2
6325,127.0,72.0,2
6326,110.0,73.0,1
6327,123.0,73.0,2
6328,119.0,67.0,1
6329,120.0,70.0,2
6330,99.0,72.0,1
6331,117.0,73.0,1
6332,115.0,73.0,1
6333,107.0,71.0,1
6334,122.0,78.0,2
6335,118.0,81.0,3
6336,119.0,77.0,1
6337,121.0,79.0,2
6338,134.0,77.0,3
6339,123.0,76.0,2
6340,114.0,77.0,1
6341,96.0,74.0,1
6342,125.0,72.0,2
6343,109.0,70.0,1
6344,130.0,80.0,3
6345,129.0,74.0,2
6346,121.0,73.0,2
6347,133.0,77.0,3
6348,110.0,72.0,1
6349,128.0,71.0,2
6350,112.0,74.0,1
6351,141.0,73.0,4
6352,131.0,78.0,3
6353,108.0,73.0,1
6354,117.0,73.0,1
6355,127.0,75.0,2
6356,100.0,69.0,1
6357,114.0,75.0,1
6358,133.0,76.0,3
6359,114.0,81.0,3
6360,127.0,76.0,2
6361,131.0,78.0,3
6362,126.0,80.0,3
6363,118.0,78.0,1
6364,119.0,73.0,1
6365,107.0,81.0,3
6366,115.0,73.0,1
6367,118.0,75.0,1
6368,124.0,68.0,2
6369,137.0,75.0,3
6370,111.0,70.0,1
6371,131.0,67.0,3
6372,116.0,77.0,1
6373,117.0,75.0,1
6374,119.0,77.0,1
6375,135.0,84.0,3
6376,124.0,68.0,2
6377,122.0,82.0,3
6378,125.0,75.0,2
6379,110.0,71.0,1
6380,123.0,73.0,2
6381,120.0,69.0,2
6382,114.0,66.0,1
6383,119.0,78.0,1
6384,111.0,69.0,1
6385,125.0,73.0,2
6386,98.0,72.0,1
6387,130.0,77.0,3
6388,128.0,76.0,2
6389,107.0,74.0,1
6390,117.0,74.0,1
6391,117.0,72.0,1
6392,120.0,80.0,3
6393,119.0,81.0,3
6394,107.0,76.0,1
6395,126.0,69.0,2
6396,111.0,72.0,1
6397,132.0,81.0,3
6398,128.0,81.0,3
6399,112.0,70.0,1
6400,126.0,72.0,2
6401,135.0,69.0,3
6402,120.0,82.0,3
6403,109.0,69.0,1
6404,128.0,74.0,2
6405,119.0,70.0,1
6406,122.0,72.0,2
6407,116.0,73.0,1
6408,122.0,82.0,3
6409,124.0,70.0,2
6410,127.0,71.0,2
6411,127.0,73.0,2
6412,113.0,76.0,1
6413,123.0,79.0,2
6414,117.0,73.0,1
6415,120.0,74.0,2
6416,126.0,78.0,2
6417,118.0,69.0,1
6418,114.0,84.0,3
6419,112.0,71.0,1
6420,125.0,74.0,2
6421,114.0,75.0,1
6422,101.0,76.0,1
6423,127.0,68.0,2
6424,111.0,78.0,1
6425,128.0,78.0,2
6426,96.0,74.0,1
6427,114.0,71.0,1
6428,109.0,79.0,1
6429,118.0,75.0,1
6430,111.0,84.0,3
6431,120.0,76.0,2
6432,119.0,76.0,1
6433,124.0,78.0,2
6434,115.0,76.0,1
6435,133.0,72.0,3
6436,132.0,72.0,3
6437,129.0,71.0,2
6438,113.0,73.0,1
6439,105.0,77.0,1
6440,107.0,75.0,1
6441,119.0,77.0,1
6442,116.0,72.0,1
6443,114.0,71.0,1
6444,106.0,70.0,1
6445,125.0,75.0,2
6446,117.0,75.0,1
6447,131.0,83.0,3
6448,113.0,69.0,1
6449,123.0,72.0,2
6450,127.0,70.0,2
6451,119.0,70.0,1
6452,115.0,68.0,1
6453,123.0,72.0,2
6454,122.0,73.0,2
6455,117.0,76.0,1
6456,117.0,77.0,1
6457,120.0,76.0,2
6458,134.0,74.0,3
6459,132.0,75.0,3
6460,96.0,75.0,1
6461,118.0,72.0,1
6462,122.0,67.0,2
6463,133.0,79.0,3
6464,108.0,73.0,1
6465,130.0,78.0,3
6466,120.0,69.0,2
6467,111.0,81.0,3
6468,125.0,75.0,2
6469,130.0,79.0,3
6470,142.0,78.0,4
6471,134.0,74.0,3
6472,123.0,74.0,2
6473,116.0,70.0,1
6474,113.0,72.0,1
6475,107.0,79.0,1
6476,157.0,76.0,4
6477,132.0,81.0,3
6478,126.0,75.0,2
6479,134.0,70.0,3
6480,121.0,82.0,3
6481,131.0,75.0,3
6482,128.0,76.0,2
6483,121.0,83.0,3
6484,125.0,77.0,2
6485,113.0,75.0,1
6486,115.0,73.0,1
6487,128.0,74.0,2
6488,104.0,73.0,1
6489,110.0,70.0,1
6490,119.0,79.0,1
6491,111.0,68.0,1
6492,113.0,66.0,1
6493,125.0,71.0,2
6494,111.0,75.0,1
6495,116.0,70.0,1
6496,130.0,68.0,3
6497,133.0,76.0,3
6498,131.0,74.0,3
6499,130.0,75.0,3
6500,110.0,66.0,1
6501,127.0,81.0,3
6502,134.0,78.0,3
6503,132.0,71.0,3
6504,109.0,75.0,1
6505,125.0,77.0,2
6506,124.0,74.0,2
6507,140.0,75.0,4
6508,112.0,72.0,1
6509,122.0,78.0,2
6510,124.0,76.0,2
6511,114.0,75.0,1
6512,110.0,75.0,1
6513,119.0,73.0,1
6514,136.0,75.0,3
6515,122.0,79.0,2
6516,120.0,78.0,2
6517,115.0,73.0,1
6518,113.0,76.0,1
6519,114.0,73.0,1
6520,125.0,74.0,2
6521,126.0,83.0,3
6522,128.0,75.0,2
6523,114.0,75.0,1
6524,135.0,79.0,3
6525,118.0,70.0,1
